replay_id,channel,rank,windows_used,responsive_threshold,flow_ip_src,flow_ip_dst,flow_udp_sport,flow_udp_dport,frame_len,offset,width,encoding,delta_view,score,sine_cycles,responsiveness,affine_scale,affine_offset
16_right_x,right_x,14,3,10532.646659580982,192.168.1.6,192.168.1.14,52428,60376,152,86,4,int32_le,True,0.04301164164851803,3.0,2745.7936540326086,-1.6817993880492305e-09,-0.0004339673832253535
16_right_x,right_x,15,3,10532.646659580982,192.168.1.6,192.168.1.14,52428,60376,152,86,4,uint32_le,True,0.04301164164851803,3.0,2745.7936540326086,-1.6817993880492305e-09,-0.0004339673832253535
16_right_x,right_x,16,3,10532.646659580982,192.168.1.6,192.168.1.14,52428,60376,152,86,4,float32_le,False,0.012355313658414099,1.0,2745.7936540326086,0.008576655876867931,0.018363423324637237
16_right_x,right_x,17,3,10532.646659580982,192.168.1.6,192.168.1.14,52428,60376,152,86,4,int32_le,False,0.012275709223468635,1.0,2745.7936540326086,-1.5572024221020431e-09,-1.6718086022823766
16_right_x,right_x,18,3,10532.646659580982,192.168.1.6,192.168.1.14,52428,60376,152,86,4,uint32_le,False,0.01227570922346863,1.0,2745.7936540326086,-1.5572024221028002e-09,5.016324873900326
16_right_y,right_y,1,3,11104.550624246622,192.168.1.6,192.168.1.14,52428,60376,152,90,2,int16_be,False,0.1405825124763786,3.0,5610.065238998502,2.8746227952461607e-06,-0.0012236832296698061
16_right_y,right_y,2,3,11104.550624246622,192.168.1.6,192.168.1.14,52428,60376,152,90,4,int32_be,False,0.1405822692963045,3.0,2805.032619499251,4.386331552512619e-11,-0.0012246559992681863
16_right_y,right_y,3,3,11104.550624246622,192.168.1.6,192.168.1.14,52428,60376,152,90,2,int16_le,False,0.13475314890608206,3.0,5610.065238998502,3.0017638008159037e-07,0.00011006531307286975
16_right_y,right_y,4,3,11104.550624246622,192.168.1.6,192.168.1.14,52428,60376,152,90,2,uint16_le,False,0.13320917671689406,3.0,5610.065238998502,-2.955650644564236e-07,0.009933112342583513
16_right_y,right_y,5,3,11104.550624246622,192.168.1.6,192.168.1.14,52428,60376,152,90,2,uint16_be,False,0.12536486223285678,2.0,5610.065238998502,-1.1750237440729712e-06,0.039064972878147315
16_right_y,right_y,6,3,11104.550624246622,192.168.1.6,192.168.1.14,52428,60376,152,90,4,uint32_be,False,0.12536468268686266,2.0,2805.032619499251,-1.7929372245053248e-11,0.03906522346607359
16_right_y,right_y,7,3,11104.550624246622,192.168.1.6,192.168.1.14,52428,60376,152,90,2,int16_be,True,0.09140618106351746,3.0,5610.065238998502,5.968390196098701e-09,-0.0004334312858718966
16_right_y,right_y,8,3,11104.550624246622,192.168.1.6,192.168.1.14,52428,60376,152,90,4,int32_be,True,0.09140617773385246,3.0,2805.032619499251,9.107173423286119e-14,-0.00043343128537165634
16_right_y,right_y,9,3,11104.550624246622,192.168.1.6,192.168.1.14,52428,60376,152,90,2,uint16_le,True,0.089348670824268,3.0,5610.065238998502,-6.684207571136838e-09,-0.0004339950730169234
16_right_y,right_y,10,3,11104.550624246622,192.168.1.6,192.168.1.14,52428,60376,152,90,2,int16_le,True,0.08843896967260818,3.0,5610.065238998502,9.483763982805359e-09,-0.00043428467179364253
16_right_y,right_y,11,3,11104.550624246622,192.168.1.6,192.168.1.14,52428,60376,152,90,4,uint32_be,True,0.08763453184168886,1.0,2805.032619499251,1.0598569161178719e-13,-0.00014588304544199088
16_right_y,right_y,12,3,11104.550624246622,192.168.1.6,192.168.1.14,52428,60376,152,90,2,uint16_be,True,0.08763446571066913,1.0,5610.065238998502,6.945854985898458e-09,-0.0001458830375816122
16_right_y,right_y,13,3,11104.550624246622,192.168.1.6,192.168.1.14,52428,60376,152,90,4,int32_le,True,0.06006499782324737,3.0,2805.032619499251,8.392437180892168e-10,-0.00046437946430405783
16_right_y,right_y,14,3,11104.550624246622,192.168.1.6,192.168.1.14,52428,60376,152,90,4,uint32_le,True,0.06006499782324737,3.0,2805.032619499251,8.392437180892168e-10,-0.00046437946430405783
16_right_y,right_y,15,3,11104.550624246622,192.168.1.6,192.168.1.14,52428,60376,152,90,4,float32_le,True,0.04791574484529654,3.0,2805.032619499251,0.006424265923467242,-0.00046172811113229294
16_right_y,right_y,16,3,11104.550624246622,192.168.1.6,192.168.1.14,52428,60376,152,90,4,float32_le,False,0.010300286387474171,3.0,2805.032619499251,0.0035064793682547386,-0.006805521527178397
16_right_y,right_y,17,3,11104.550624246622,192.168.1.6,192.168.1.14,52428,60376,152,90,4,int32_le,False,0.009582710471874555,3.0,2805.032619499251,5.810748546703842e-10,-0.6222994597643229
16_right_y,right_y,18,3,11104.550624246622,192.168.1.6,192.168.1.14,52428,60376,152,90,4,uint32_le,False,0.009582710471874555,3.0,2805.032619499251,5.810748546703842e-10,-0.6222994597643229
16_right_z,right_z,1,3,11957.277241990138,192.168.1.6,192.168.1.14,52428,60376,152,95,2,int16_be,False,0.09672591107560673,3.0,5996.927266754016,1.3796796595335627e-06,-0.0005464825586886409
16_right_z,right_z,2,3,11957.277241990138,192.168.1.6,192.168.1.14,52428,60376,152,95,4,int32_be,False,0.09672579701296889,3.0,2998.463633377008,2.105224826210519e-11,-0.0005472000080302251
16_right_z,right_z,3,3,11957.277241990138,192.168.1.6,192.168.1.14,52428,60376,152,95,4,uint32_be,False,0.09576074332781769,3.0,2998.463633377008,1.6076829394006717e-11,-0.03400950403644829
16_right_z,right_z,4,3,11957.277241990138,192.168.1.6,192.168.1.14,52428,60376,152,95,2,uint16_be,False,0.09576049706922114,3.0,5996.927266754016,1.0536113039327791e-06,-0.03400896316048415
16_right_z,right_z,5,3,11957.277241990138,192.168.1.6,192.168.1.14,52428,60376,152,95,4,int32_le,True,0.09238789360650553,2.0,2998.463633377008,4.270160779566415e-10,-0.0003026023315362657
16_right_z,right_z,6,3,11957.277241990138,192.168.1.6,192.168.1.14,52428,60376,152,95,4,uint32_le,True,0.09238789360650553,2.0,2998.463633377008,4.270160779566415e-10,-0.0003026023315362657
16_right_z,right_z,7,3,11957.277241990138,192.168.1.6,192.168.1.14,52428,60376,152,95,2,int16_be,True,0.09147634413190087,3.0,5996.927266754016,-1.0908130666996977e-08,-0.00042958412646380823
16_right_z,right_z,8,3,11957.277241990138,192.168.1.6,192.168.1.14,52428,60376,152,95,4,int32_be,True,0.09147631026669485,3.0,2998.463633377008,-1.6644018199239601e-13,-0.0004295840624956183
16_right_z,right_z,9,3,11957.277241990138,192.168.1.6,192.168.1.14,52428,60376,152,95,2,int16_le,True,0.08777278981752316,2.0,5996.927266754016,-1.3961146223083296e-09,-0.0002857032641449174
16_right_z,right_z,10,3,11957.277241990138,192.168.1.6,192.168.1.14,52428,60376,152,95,4,uint32_be,True,0.08537717338265721,3.0,2998.463633377008,2.1069331481746107e-13,-0.00042938289884681926
16_right_z,right_z,11,3,11957.277241990138,192.168.1.6,192.168.1.14,52428,60376,152,95,2,uint16_be,True,0.08537709224266106,3.0,5996.927266754016,1.3807725391858856e-08,-0.00042938284348752745
16_right_z,right_z,12,3,11957.277241990138,192.168.1.6,192.168.1.14,52428,60376,152,95,2,uint16_le,True,0.07548952544717802,3.0,5996.927266754016,-8.295619694273402e-09,-0.0004282598534177589
16_right_z,right_z,13,3,11957.277241990138,192.168.1.6,192.168.1.14,52428,60376,152,95,2,int16_le,False,0.07017285728488187,2.0,5996.927266754016,-3.098549204798906e-07,0.0001750153202515637
16_right_z,right_z,14,3,11957.277241990138,192.168.1.6,192.168.1.14,52428,60376,152,95,2,uint16_le,False,0.06393322594974572,3.0,5996.927266754016,-1.6624430680230445e-06,0.044415018352490634
16_right_z,right_z,15,3,11957.277241990138,192.168.1.6,192.168.1.14,52428,60376,152,95,4,int32_le,False,0.01923484526854972,3.0,2998.463633377008,-2.1645398835974327e-10,0.0018936986289327384
16_right_z,right_z,16,3,11957.277241990138,192.168.1.6,192.168.1.14,52428,60376,152,95,4,uint32_le,False,0.01923484526854972,3.0,2998.463633377008,-2.1645398835974327e-10,0.0018936986289327384
16_right_i,right_i,1,3,221.97248828394834,192.168.1.6,192.168.1.14,52428,60376,152,12,4,float32_be,False,0.1478969013925713,1.0,65.36748752601079,-6.394901217379559e-40,-0.0002082051282768643
16_right_i,right_i,2,3,221.97248828394834,192.168.1.6,192.168.1.14,52428,60376,152,12,4,int32_le,True,0.10355084370729091,3.0,65.36748752601079,7.780492022640925e-11,-0.0004489652419649324
16_right_i,right_i,3,3,221.97248828394834,192.168.1.6,192.168.1.14,52428,60376,152,12,4,uint32_le,True,0.10355084370729091,3.0,65.36748752601079,7.780492022640925e-11,-0.0004489652419649324
16_right_i,right_i,4,3,221.97248828394834,192.168.1.6,192.168.1.14,52428,60376,152,12,4,float32_be,True,0.08983891077911892,3.0,65.36748752601079,-8.802021135566647e-42,-0.0004282124996323476
16_right_i,right_i,5,3,221.97248828394834,192.168.1.6,192.168.1.14,52428,60376,152,12,4,float32_le,False,0.08856042649368417,1.0,65.36748752601079,-8.996533044270028e-31,-0.012186996194847163
16_right_i,right_i,6,3,221.97248828394834,192.168.1.6,192.168.1.14,52428,60376,152,12,4,float32_le,True,0.08525956472295478,3.0,65.36748752601079,-2.460388239462285e-33,-0.0004283273534563331
16_right_i,right_i,7,3,221.97248828394834,192.168.1.6,192.168.1.14,52428,60376,152,12,4,int32_be,True,0.07055137243202073,1.0,65.36748752601079,6.692783102019328e-14,-0.00014326024743490463
16_right_i,right_i,8,3,221.97248828394834,192.168.1.6,192.168.1.14,52428,60376,152,12,2,int16_be,True,0.07055137242342834,1.0,130.73497505202158,4.386182320256343e-09,-0.00014326024743275967
16_right_i,right_i,9,3,221.97248828394834,192.168.1.6,192.168.1.14,52428,60376,152,12,2,int16_le,True,0.06778852568555244,2.0,130.73497505202158,-3.6986354780811443e-06,-0.00028754106869405754
16_right_i,right_i,10,3,221.97248828394834,192.168.1.6,192.168.1.14,52428,60376,152,12,2,uint16_le,True,0.06778852568555244,2.0,130.73497505202158,-3.6986354780811443e-06,-0.00028754106869405754
16_right_i,right_i,11,3,221.97248828394834,192.168.1.6,192.168.1.14,52428,60376,152,12,2,uint16_be,True,0.06778852568555244,2.0,130.73497505202158,-1.444779483625447e-08,-0.00028754106869405754
16_right_i,right_i,12,3,221.97248828394834,192.168.1.6,192.168.1.14,52428,60376,152,12,4,uint32_be,True,0.0677885256691938,2.0,65.36748752601079,-2.204558533966939e-13,-0.0002875410686869588
16_right_i,right_i,13,3,221.97248828394834,192.168.1.6,192.168.1.14,52428,60376,152,12,4,int32_le,False,0.06712181557808877,1.0,65.36748752601079,8.302300474221029e-10,0.2661557519263975
16_right_i,right_i,14,3,221.97248828394834,192.168.1.6,192.168.1.14,52428,60376,152,12,4,uint32_le,False,0.06712181557808877,1.0,65.36748752601079,8.302300474221377e-10,-3.2996551499082036
16_right_i,right_i,15,3,221.97248828394834,192.168.1.6,192.168.1.14,52428,60376,152,12,2,int16_be,False,0.05260675831665466,1.0,130.73497505202158,3.4500782558436336e-07,-1.305873817412697e-05
16_right_i,right_i,16,3,221.97248828394834,192.168.1.6,192.168.1.14,52428,60376,152,12,4,int32_be,False,0.052606758302288226,1.0,65.36748752601079,5.2644016596521284e-12,-1.3059985328090561e-05
16_right_i,right_i,17,3,221.97248828394834,192.168.1.6,192.168.1.14,52428,60376,152,12,4,uint32_be,False,0.04560717615972337,2.0,65.36748752601079,-7.974793894311764e-12,0.01744501967928329
16_right_i,right_i,18,3,221.97248828394834,192.168.1.6,192.168.1.14,52428,60376,152,12,2,int16_le,False,0.045607176133249744,2.0,130.73497505202158,-0.00013379484003874257,0.017445017831633367
16_right_i,right_i,19,3,221.97248828394834,192.168.1.6,192.168.1.14,52428,60376,152,12,2,uint16_le,False,0.045607176133249744,2.0,130.73497505202158,-0.00013379484003874257,0.017445017831633367
16_right_i,right_i,20,3,221.97248828394834,192.168.1.6,192.168.1.14,52428,60376,152,12,2,uint16_be,False,0.045607176133249744,2.0,130.73497505202158,-5.226360939013382e-07,0.017445017831633367
16_right_j,right_j,1,3,10978.2593569599,192.168.1.6,192.168.1.14,52428,60376,152,98,2,int16_be,False,0.13066925307605218,3.0,5517.111117864283,1.344006737663727e-06,0.00040942151365092484
16_right_j,right_j,2,3,10978.2593569599,192.168.1.6,192.168.1.14,52428,60376,152,98,4,int32_be,False,0.13066904531326642,3.0,2758.5555589321416,2.050783047657118e-11,0.0004086986012286313
16_right_j,right_j,3,3,10978.2593569599,192.168.1.6,192.168.1.14,52428,60376,152,98,4,uint32_be,False,0.11470520370915564,3.0,2758.5555589321416,-2.7264188060942097e-11,0.05939787667062645
16_right_j,right_j,4,3,10978.2593569599,192.168.1.6,192.168.1.14,52428,60376,152,98,2,uint16_be,False,0.11470500014047473,3.0,5517.111117864283,-1.7867801726054319e-06,0.05939672982059536
16_right_j,right_j,5,3,10978.2593569599,192.168.1.6,192.168.1.14,52428,60376,152,98,2,uint16_le,False,0.0924210959813978,1.0,5517.111117864283,-2.2254620104073485e-06,0.07243534267586826
16_right_j,right_j,6,3,10978.2593569599,192.168.1.6,192.168.1.14,52428,60376,152,98,4,int32_le,True,0.08876063494070646,3.0,2758.5555589321416,-2.938379050948868e-11,-0.00042730080218121715
16_right_j,right_j,7,3,10978.2593569599,192.168.1.6,192.168.1.14,52428,60376,152,98,4,uint32_le,True,0.08876063494070646,3.0,2758.5555589321416,-2.938379050948868e-11,-0.00042730080218121715
16_right_j,right_j,8,3,10978.2593569599,192.168.1.6,192.168.1.14,52428,60376,152,98,4,int32_be,True,0.08828686585372336,3.0,2758.5555589321416,1.3448430367153506e-13,-0.0004257374355575396
16_right_j,right_j,9,3,10978.2593569599,192.168.1.6,192.168.1.14,52428,60376,152,98,2,int16_be,True,0.0882868442986227,3.0,5517.111117864283,8.8134512031055e-09,-0.0004257374227642513
16_right_j,right_j,10,3,10978.2593569599,192.168.1.6,192.168.1.14,52428,60376,152,98,2,uint16_be,True,0.08658777618627254,3.0,5517.111117864283,-3.806225944612156e-09,-0.00042541509101054194
16_right_j,right_j,11,3,10978.2593569599,192.168.1.6,192.168.1.14,52428,60376,152,98,4,uint32_be,True,0.08658775154471632,3.0,2758.5555589321416,-5.807658581159306e-14,-0.00042541508975735753
16_right_j,right_j,12,3,10978.2593569599,192.168.1.6,192.168.1.14,52428,60376,152,98,2,uint16_le,True,0.08601121243562675,3.0,5517.111117864283,-7.495139977645815e-09,-0.0004255450102877356
16_right_j,right_j,13,3,10978.2593569599,192.168.1.6,192.168.1.14,52428,60376,152,98,2,int16_le,True,0.08541846463914328,1.0,5517.111117864283,1.0688094027791875e-10,-0.0001420058994339693
16_right_j,right_j,14,3,10978.2593569599,192.168.1.6,192.168.1.14,52428,60376,152,98,4,float32_le,True,0.08210197995623791,2.0,2758.5555589321416,2.476886238612944e-06,-0.0002846915019068573
16_right_j,right_j,15,3,10978.2593569599,192.168.1.6,192.168.1.14,52428,60376,152,98,2,int16_le,False,0.08209488937791747,1.0,5517.111117864283,6.141456276142288e-07,-0.001236553509163187
16_right_j,right_j,16,3,10978.2593569599,192.168.1.6,192.168.1.14,52428,60376,152,98,4,int32_le,False,0.048024141564287776,1.0,2758.5555589321416,4.5368681700577636e-11,-0.050917143773667815
16_right_j,right_j,17,3,10978.2593569599,192.168.1.6,192.168.1.14,52428,60376,152,98,4,uint32_le,False,0.048024141564287776,1.0,2758.5555589321416,4.5368681700577636e-11,-0.050917143773667815
16_right_j,right_j,18,3,10978.2593569599,192.168.1.6,192.168.1.14,52428,60376,152,98,4,float32_le,False,0.02432625869958843,1.0,2758.5555589321416,1.576650976063764e-05,-0.0028971368081572068
16_right_k,right_k,1,3,10537.43864630452,192.168.1.6,192.168.1.14,52428,60376,152,103,4,int32_be,False,0.11716863745017612,3.0,2686.224513507217,-1.5623196711866262e-11,-0.0003047124998231237
16_right_k,right_k,2,3,10537.43864630452,192.168.1.6,192.168.1.14,52428,60376,152,103,2,int16_be,False,0.11716863330676212,3.0,5372.449027014434,-1.02388183591272e-06,-0.0003049774614091248
16_right_k,right_k,3,3,10537.43864630452,192.168.1.6,192.168.1.14,52428,60376,152,103,2,uint16_be,False,0.11365561765988207,3.0,5372.449027014434,-1.1177850438410588e-06,0.03791737337728203
16_right_k,right_k,4,3,10537.43864630452,192.168.1.6,192.168.1.14,52428,60376,152,103,4,uint32_be,False,0.11365561237420992,3.0,2686.224513507217,-1.7056045893566847e-11,0.03791766195012877
16_right_k,right_k,5,3,10537.43864630452,192.168.1.6,192.168.1.14,52428,60376,152,103,2,int16_le,True,0.0871115421631618,3.0,5372.449027014434,-5.095565887074971e-09,-0.00042429211013496993
16_right_k,right_k,6,3,10537.43864630452,192.168.1.6,192.168.1.14,52428,60376,152,103,4,uint32_be,True,0.0865037230868389,3.0,2686.224513507217,-8.162815173289408e-15,-0.0004241716580105341
16_right_k,right_k,7,3,10537.43864630452,192.168.1.6,192.168.1.14,52428,60376,152,103,2,uint16_be,True,0.08650372305944894,3.0,5372.449027014434,-5.349559525507085e-10,-0.00042417165806851384
16_right_k,right_k,8,3,10537.43864630452,192.168.1.6,192.168.1.14,52428,60376,152,103,2,int16_be,True,0.08474928250302248,2.0,5372.449027014434,3.0324802846798027e-09,-0.0002830909032055384
16_right_k,right_k,9,3,10537.43864630452,192.168.1.6,192.168.1.14,52428,60376,152,103,4,int32_be,True,0.08474928210664202,2.0,2686.224513507217,4.627195489769541e-14,-0.0002830909031065976
16_right_k,right_k,10,3,10537.43864630452,192.168.1.6,192.168.1.14,52428,60376,152,103,4,int32_le,True,0.0840550371850472,2.0,2686.224513507217,-6.006926246796035e-09,-0.0002849935635598524
16_right_k,right_k,11,3,10537.43864630452,192.168.1.6,192.168.1.14,52428,60376,152,103,4,uint32_le,True,0.0840550371850472,2.0,2686.224513507217,-6.006926246796035e-09,-0.0002849935635598524
16_right_k,right_k,12,3,10537.43864630452,192.168.1.6,192.168.1.14,52428,60376,152,103,2,uint16_le,True,0.08146246314313088,3.0,5372.449027014434,-1.0771263145427848e-10,-0.00042418964605456277
16_right_k,right_k,13,3,10537.43864630452,192.168.1.6,192.168.1.14,52428,60376,152,103,2,int16_le,False,0.07071346431216179,1.0,5372.449027014434,-1.5097637120620022e-06,-0.02349589365602881
16_right_k,right_k,14,3,10537.43864630452,192.168.1.6,192.168.1.14,52428,60376,152,103,2,uint16_le,False,0.05872532280939391,1.0,5372.449027014434,1.6291208615797733e-06,-0.05945128591746276
16_right_k,right_k,15,3,10537.43864630452,192.168.1.6,192.168.1.14,52428,60376,152,103,4,int32_le,False,0.054198493711726616,1.0,2686.224513507217,1.1527000371513697e-07,-0.5046573177670319
16_right_k,right_k,16,3,10537.43864630452,192.168.1.6,192.168.1.14,52428,60376,152,103,4,uint32_le,False,0.054198493711726616,1.0,2686.224513507217,1.1527000371513697e-07,-0.5046573177670319
16_right_w,right_w,1,3,10760.443970786055,192.168.1.6,192.168.1.14,52428,60376,152,106,2,uint16_le,False,0.15619281463719936,2.0,5655.973159044047,1.2363591601452244e-06,-0.03957943963463108
16_right_w,right_w,2,3,10760.443970786055,192.168.1.6,192.168.1.14,52428,60376,152,106,2,uint16_be,False,0.1399025962134072,2.0,5655.973159044047,3.2438452846428477e-06,-0.10923259938295783
16_right_w,right_w,3,3,10760.443970786055,192.168.1.6,192.168.1.14,52428,60376,152,106,4,uint32_be,False,0.13990258748139522,2.0,2827.9865795220235,4.94969557706783e-11,-0.10923399782348799
16_right_w,right_w,4,3,10760.443970786055,192.168.1.6,192.168.1.14,52428,60376,152,106,4,int32_be,False,0.12224040078074323,2.0,2827.9865795220235,-6.542776223244847e-11,0.005430388234138474
16_right_w,right_w,5,3,10760.443970786055,192.168.1.6,192.168.1.14,52428,60376,152,106,2,int16_be,False,0.12224001542562835,2.0,5655.973159044047,-4.287859176682038e-06,0.005427951793030252
16_right_w,right_w,6,3,10760.443970786055,192.168.1.6,192.168.1.14,52428,60376,152,106,2,int16_le,False,0.11639255541087856,2.0,5655.973159044047,-1.0146331249162648e-07,0.00015825728219653407
16_right_w,right_w,7,3,10760.443970786055,192.168.1.6,192.168.1.14,52428,60376,152,106,4,int32_le,True,0.09670780890050427,3.0,2827.9865795220235,-8.97121271636601e-11,-0.00043515788336939026
16_right_w,right_w,8,3,10760.443970786055,192.168.1.6,192.168.1.14,52428,60376,152,106,4,uint32_le,True,0.09670780890050427,3.0,2827.9865795220235,-8.97121271636601e-11,-0.00043515788336939026
16_right_w,right_w,9,3,10760.443970786055,192.168.1.6,192.168.1.14,52428,60376,152,106,4,float32_le,True,0.09515972997470944,3.0,2827.9865795220235,-1.4258284328505294e-05,-0.00043800913817482174
16_right_w,right_w,10,3,10760.443970786055,192.168.1.6,192.168.1.14,52428,60376,152,106,4,uint32_be,True,0.08884950586635454,3.0,2827.9865795220235,4.355522077373609e-14,-0.0004175532627393003
16_right_w,right_w,11,3,10760.443970786055,192.168.1.6,192.168.1.14,52428,60376,152,106,2,uint16_be,True,0.08884944224512333,3.0,5655.973159044047,2.8545067745250892e-09,-0.00041755326499182306
16_right_w,right_w,12,3,10760.443970786055,192.168.1.6,192.168.1.14,52428,60376,152,106,2,uint16_le,True,0.08641898922849545,2.0,5655.973159044047,-7.594857944102889e-10,-0.00027859158901842894
16_right_w,right_w,13,3,10760.443970786055,192.168.1.6,192.168.1.14,52428,60376,152,106,2,int16_le,True,0.08517818443339159,2.0,5655.973159044047,5.131201818766041e-09,-0.0002789230807570376
16_right_w,right_w,14,3,10760.443970786055,192.168.1.6,192.168.1.14,52428,60376,152,106,4,int32_be,True,0.08305748011644183,2.0,2827.9865795220235,-1.1014823764281854e-13,-0.00027854400204398546
16_right_w,right_w,15,3,10760.443970786055,192.168.1.6,192.168.1.14,52428,60376,152,106,2,int16_be,True,0.08305747359896372,2.0,5655.973159044047,-7.218585664126046e-09,-0.0002785439971831071
16_right_w,right_w,16,3,10760.443970786055,192.168.1.6,192.168.1.14,52428,60376,152,106,4,int32_le,False,0.04791821164016727,3.0,2827.9865795220235,1.005767244460521e-10,-0.11282720710738194
16_right_w,right_w,17,3,10760.443970786055,192.168.1.6,192.168.1.14,52428,60376,152,106,4,uint32_le,False,0.04791821164016727,3.0,2827.9865795220235,1.005767244460521e-10,-0.11282720710738194
16_right_w,right_w,18,3,10760.443970786055,192.168.1.6,192.168.1.14,52428,60376,152,106,4,float32_le,False,0.03091232749710938,3.0,2827.9865795220235,-2.1083687798861916e-05,0.0036357072145750484
